Public Food Key,Classification,Name,Energy_kCal,Total_fibre_g,Has_High_Fibre,Category,Sub_Category,High_Cholesterol,High_Sugar,CVD
F004220,12103,"Gluten, from wheat (vital wheat gluten)",360.1816443594646,0.6,False,Flour or Cereal Grains,Flour or Cereal Grains,0,0,0
F008831,24102,"Starch, potato",318.35564053537286,5.9,True,Potato Fries,Potato Fries,0,0,0
F000996,29101,"Beer, high alcohol (5% v/v & above)",42.06500956022944,0,False,Alcohol,Alcohol,0,1,1
F000994,29101,"Beer, full strength (alcohol 4-4.9% v/v)",36.5678776290631,0,False,Alcohol,Alcohol,0,1,1
F000995,29101,"Beer, full strength (alcohol 4-4.9% v/v), carbohydrate modified",30.353728489483746,0,False,Alcohol,Alcohol,0,1,1
F001006,29102,"Beer, mid-strength (alcohol 3-3.9% v/v)",30.83173996175908,0,False,Alcohol,Alcohol,0,1,1
F001004,29102,"Beer, light (alcohol 1- less than 3% v/v)",24.1395793499044,0,False,Alcohol,Alcohol,0,1,1
F000051,29301,"Alcoholic beverage, spirit, approximately 40% v/v, all (Brandy, Gin, Rum, Vodka and Whisky)",204.82791586998087,0,False,Alcohol,Alcohol,0,1,1
F000050,29301,"Alcoholic beverage, spirit, approximately 30% v/v, all (Brandy, Gin, Rum, Vodka and Whisky), cooked",69.31166347992351,0,False,Alcohol,Alcohol,0,1,1
F009572,29201,"Wine, red, cabernet sauvignon",78.63288718929255,0,False,Alcohol,Alcohol,0,1,1
F009574,29201,"Wine, red, merlot",77.91586998087953,0,False,Alcohol,Alcohol,0,1,1
F009575,29201,"Wine, red, pinot noir",76.0038240917782,0,False,Alcohol,Alcohol,0,1,1
F009577,29201,"Wine, red, shiraz",80.78393881453155,0,False,Alcohol,Alcohol,0,1,1
F009571,29201,"Wine, red",79.34990439770554,0,False,Alcohol,Alcohol,0,1,1
F009573,29201,"Wine, red, cooked",29.15869980879541,0,False,Alcohol,Alcohol,0,1,1
F009578,29201,"Wine, red, sparkling",80.78393881453155,0,False,Alcohol,Alcohol,0,1,1
F009579,29201,"Wine, rose",69.07265774378585,0,False,Alcohol,Alcohol,0,1,1
F009583,29202,"Wine, white, sauvignon blanc",70.02868068833652,0,False,Alcohol,Alcohol,0,1,1
F009584,29202,"Wine, white, semillon",63.81453154875717,0,False,Alcohol,Alcohol,0,1,1
F009582,29202,"Wine, white, chardonnay",73.37476099426387,0,False,Alcohol,Alcohol,0,1,1
F009586,29202,"Wine, white, riesling",69.78967495219885,0,False,Alcohol,Alcohol,0,1,1
F009581,29202,"Wine, white",71.94072657743786,0,False,Alcohol,Alcohol,0,1,1
F009580,29202,"Wine, white, cooked",25.5736137667304,0,False,Alcohol,Alcohol,0,1,1
F009590,29202,"Wine, white, sparkling",73.1357552581262,0,False,Alcohol,Alcohol,0,1,1
F009592,29202,"Wine, white, sweet dessert style",123.56596558317399,0,False,Alcohol,Alcohol,0,1,1
F009566,29203,"Wine, fortified, port",149.13957934990438,0,False,Alcohol,Alcohol,0,1,1
F009567,29203,"Wine, fortified, sherry, dry style (approximately 1% sugars)",103.0114722753346,0,False,Alcohol,Alcohol,0,1,1
F009568,29203,"Wine, fortified, sherry, sweet style (approximately 11% sugars)",141.96940726577438,0,False,Alcohol,Alcohol,0,1,1
F002980,11804,Cocoa powder,312.3804971319312,27.7,True,Flavoured Beverages,Flavoured Beverages,0,1,0
F001029,11802,"Beverage base, chocolate flavour, added vitamins A, B1, B2, C & D, Ca & Fe (Milo)",398.1835564053537,9.1,True,Flavoured Beverages,Flavoured Beverages,0,1,0
F001068,11801,"Beverage, chocolate flavour, from Milo powder, with regular fat cows milk",99.66539196940727,0.8,False,Flavoured Beverages,Flavoured Beverages,0,1,0
F001036,11804,"Beverage base, drinking chocolate, unfortified",360.4206500956023,1.5,False,Flavoured Beverages,Flavoured Beverages,0,1,0
F001064,11803,"Beverage, chocolate flavour, from drinking chocolate, with regular fat cows milk",90.10516252390057,0.1,False,Flavoured Beverages,Flavoured Beverages,0,1,0
F003060,11205,"Coffee, instant, dry powder or granules",140.53537284894836,20.6,True,Coffee,Coffee,0,0,2
F003017,11201,"Coffee, black, from instant coffee powder",1.1950286806883366,0.2,True,Coffee,Coffee,0,0,2
F003061,11205,"Coffee, instant, dry powder or granules, decaffeinated",124.76099426386233,20.6,True,Coffee,Coffee,0,0,2
F003018,11203,"Coffee, black, from instant coffee powder, decaffeinated",1.1950286806883366,0.2,True,Coffee,Coffee,0,0,2
F003041,11201,"Coffee, espresso, from ground coffee beans",9.560229445506693,0,False,Coffee,Coffee,0,0,2
F003036,11202,"Coffee, cappuccino, from ground coffee beans, with regular fat cows milk",54.73231357552581,0,False,Coffee,Coffee,0,0,2
F003048,11202,"Coffee, flat white or latte, from ground coffee beans, with regular fat cows milk",55.927342256214146,0,False,Coffee,Coffee,0,0,2
F003065,11201,"Coffee, long black, from ground coffee beans",1.9120458891013383,0,False,Coffee,Coffee,0,0,2
F003130,11403,"Cordial base, 25% citrus fruit juice, regular",176.62523900573612,0,False,Cordials,Cordials,0,1,0
F003158,11401,"Cordial, 25% citrus fruit juice, regular, recommended dilution",35.61185468451243,0,False,Cordials,Cordials,0,1,0
F003135,11403,"Cordial base, 40% citrus fruit juice, regular",192.1606118546845,0,False,Cordials,Cordials,0,1,0
F003160,11401,"Cordial, 40% citrus fruit juice, regular, recommended dilution",38.718929254302104,0,False,Cordials,Cordials,0,1,0
F003128,11403,"Cordial base, 5% blackcurrant juice, regular",269.12045889101336,0,False,Cordials,Cordials,0,1,0
F003156,11401,"Cordial, 25% blackcurrant juice, regular, recommended dilution",47.801147227533455,0,False,Cordials,Cordials,0,1,0
F004099,11307,"Fruit drink, apple juice",40.152963671128106,0,False,Fruit Juices,Fruit Juices,1,1,1
F004102,11307,"Fruit drink, cranberry",45.172084130019115,0.1,False,Fruit Juices,Fruit Juices,1,1,1
F004114,11307,"Fruit drink, orange juice",43.977055449330784,0.1,False,Fruit Juices,Fruit Juices,1,1,1
F004663,11301,"Juice, apple, commercial, added vitamin C",30.353728489483746,0.2,False,Fruit Juices,Fruit Juices,1,1,1
F004656,11301,"Juice, apple & blackcurrant, commercial",40.86998087954111,0,False,Fruit Juices,Fruit Juices,1,1,1
F004726,11301,"Juice, lemon",28.680688336520074,2.6,True,Fruit Juices,Fruit Juices,1,1,1
F004729,11301,"Juice, lime",30.592734225621413,4.3,True,Fruit Juices,Fruit Juices,1,1,1
F004739,11301,"Juice, orange, commercial",27.963671128107073,0.3,False,Fruit Juices,Fruit Juices,1,1,1
F004731,11301,"Juice, orange & mango, commercial",36.32887189292543,0.2,False,Fruit Juices,Fruit Juices,1,1,1
F008402,11503,"Soft drink, cola flavour",51.1472275334608,0,False,Soft Drinks,Soft Drinks,1,1,1
F008403,11503,"Soft drink, cola flavour, decaffeinated",51.1472275334608,0,False,Soft Drinks,Soft Drinks,1,1,1
F008421,11603,"Soft drink, energy drink, Red Bull",45.650095602294456,0,False,Soft Drinks,Soft Drinks,1,1,1
F008424,11603,"Soft drink, energy drink, V",45.650095602294456,0,False,Soft Drinks,Soft Drinks,1,1,1
F008438,11501,"Soft drink, lemonade and fruit flavours",35.37284894837476,0,False,Soft Drinks,Soft Drinks,1,1,1
F008439,11502,"Soft drink, lemonade and fruit flavours, intense sweetened or diet",0.2390057361376673,0,False,Soft Drinks,Soft Drinks,1,1,1
F008460,11501,"Soft drink, tonic water",34.894837476099426,0,False,Soft Drinks,Soft Drinks,1,1,1
F008461,11502,"Soft drink, tonic water, intense sweetened or diet",0.2390057361376673,0,False,Soft Drinks,Soft Drinks,1,1,1
F009117,11101,"Tea, green, plain, without milk",1.6730401529636711,0,False,Tea,Green Tea,0,0,2
F009125,11101,"Tea, regular, black, brewed from leaf or teabags, without milk",0.4780114722753346,0,False,Tea,Tea,0,0,0
F009115,11103,"Tea, decaffeinated, black, brewed from leaf or teabags, without milk",1.4340344168260037,0,False,Tea,Tea,0,0,0
F001152,13204,"Biscuit, savoury, rice cracker, plain",376.9120458891013,1.6,False,Savoury Biscuits,Savoury Biscuits,1,1,0
F001153,13204,"Biscuit, savoury, rice cracker, seaweed flavoured",358.50860420650093,1.6,False,Savoury Biscuits,Savoury Biscuits,1,1,0
F001151,13204,"Biscuit, savoury, rice cracker, flavoured (excluding cheese or seaweed)",430.4493307839388,2,False,Savoury Biscuits,Savoury Biscuits,1,1,0
F001122,13202,"Biscuit, savoury, from white wheat flour, cheese-flavoured",498.565965583174,2.9,False,Savoury Biscuits,Savoury Biscuits,1,1,0
F001125,13202,"Biscuit, savoury, from white wheat flour, flavoured (excluding cheese)",501.43403441682597,2,False,Savoury Biscuits,Savoury Biscuits,1,1,0
F001126,13202,"Biscuit, savoury, from white wheat flour, plain snack cracker style",490.4397705544933,3.4,False,Savoury Biscuits,Savoury Biscuits,1,1,0
F001123,13202,"Biscuit, savoury, from white wheat flour, flaky cracker style",490.2007648183556,3,False,Savoury Biscuits,Savoury Biscuits,1,1,0
F001133,13201,"Biscuit, savoury, from white wheat flour, water cracker style",426.8642447418738,2.8,False,Savoury Biscuits,Savoury Biscuits,1,1,0
F001137,13201,"Biscuit, savoury, from wholemeal wheat flour, crispbread",395.5544933078394,9.1,True,Savoury Biscuits,Savoury Biscuits,1,1,0
F001135,13201,"Biscuit, savoury, from wholemeal wheat flour & rye flour, crispbread, puffed",381.2141491395793,7.6,True,Savoury Biscuits,Savoury Biscuits,1,1,0
F001165,13101,"Biscuit, sweet, Anzac style, homemade from basic ingredients",470.36328871892925,3.1,False,Sweet Biscuits,Sweet Biscuits,1,1,0
F001168,13106,"Biscuit, sweet, biscuit base, mint filling, chocolate-coated",521.2715105162524,0.6,False,Sweet Biscuits,Sweet Biscuits,1,1,0
F001170,13105,"Biscuit, sweet, chocolate chip",471.3193116634799,1.6,False,Sweet Biscuits,Sweet Biscuits,1,1,0
F001215,13101,"Biscuit, sweet, plain",435.4684512428298,2,False,Sweet Biscuits,Sweet Biscuits,1,1,0
F001234,13106,"Biscuit, sweet, sandwich, cream filling, chocolate-coated",502.62906309751435,1.4,False,Sweet Biscuits,Sweet Biscuits,1,1,0
F001233,13104,"Biscuit, sweet, sandwich, cream & jam filling",472.7533460803059,1.8,False,Sweet Biscuits,Sweet Biscuits,1,1,0
F001251,13101,"Biscuit, sweet, wheatmeal",412.0458891013384,5.6,False,Sweet Biscuits,Sweet Biscuits,1,1,0
F003095,13101,"Cone, wafer style, for ice cream",352.2944550669216,3.2,False,Sweet Biscuits,Sweet Biscuits,1,1,0
F001683,12201,"Breadcrumbs, white",364.4837476099426,4.3,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001387,12203,"Bread, damper, from white flour, homemade",259.08221797323137,3.3,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001420,12302,"Bread, flat, white, commercial",263.3843212237094,3.7,True,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001404,12302,"Bread, flat (pita or Lebanese), wholemeal, commercial",256.69216061185466,6.4,True,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001463,12201,"Bread, from white flour",239.0057361376673,2.9,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001541,12201,"Bread, from white flour, toasted",284.4168260038241,3.5,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001466,12202,"Bread, from white flour, added calcium",239.0057361376673,2.9,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001467,12202,"Bread, from white flour, added calcium, toasted",277.9636711281071,3.4,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001468,12202,"Bread, from white flour, added fibre",245.45889101338432,6.4,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001479,12202,"Bread, from white flour, added fibre, toasted",292.06500956022944,7.7,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001482,12202,"Bread, from white flour, added iron",239.0057361376673,2.9,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001483,12202,"Bread, from white flour, added iron, toasted",277.9636711281071,3.4,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001484,12202,"Bread, from white flour, added omega-3 polyunsaturates",251.19502868068832,3.1,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001485,12202,"Bread, from white flour, added omega-3 polyunsaturates, toasted",292.06500956022944,3.6,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001543,12202,"Bread, from white Jackaroo flour, added fibre and vitamins B1 & folate & Fe",251.434034416826,6.5,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001544,12202,"Bread, from white Jackaroo flour, added fibre and vitamins B1 & folate & Fe, toasted",295.8891013384321,7.6,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001528,12201,"Bread, from white flour, Italian-style, commercial",255.736137667304,3.9,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001529,12201,"Bread, from white flour, Italian-style, commercial, toasted",304.49330783938814,4.6,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001353,12201,"Bread roll, from white flour",252.868068833652,3,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001358,12201,"Bread roll, from white flour, toasted",293.97705544933075,3.5,False,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001372,12304,"Bread roll, topped with cheese",281.78776290630975,2.4,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001373,12304,"Bread roll, topped with cheese & bacon",281.3097514340344,1.8,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001553,12207,"Bread, from wholemeal flour",232.07456978967494,6.2,True,Regular Breads or Bread Rolls,Wholemeal Breads,0,2,2
F001597,12207,"Bread, from wholemeal flour, toasted",272.944550669216,7.3,True,Regular Breads or Bread Rolls,Wholemeal Breads,0,2,2
F001573,12207,"Bread, from wholemeal flour, extra grainy & seeds",254.302103250478,7.1,True,Regular Breads or Bread Rolls,Wholemeal Breads,0,2,2
F001576,12207,"Bread, from wholemeal flour, extra grainy & seeds, toasted",298.9961759082218,8.4,True,Regular Breads or Bread Rolls,Wholemeal Breads,0,2,2
F001360,12207,"Bread roll, from wholemeal flour",261.7112810707457,5.8,True,Regular Breads or Bread Rolls,Wholemeal Breads,0,2,2
F001364,12207,"Bread roll, from wholemeal flour, toasted",307.83938814531547,6.9,True,Regular Breads or Bread Rolls,Wholemeal Breads,0,2,2
F001545,12203,"Bread, from white or wholemeal flour, organic",247.13193116634798,5.6,True,Regular Breads or Bread Rolls,Wholemeal Breads,0,2,2
F001548,12203,"Bread, from white or wholemeal flour, organic, toasted",290.6309751434034,6.6,True,Regular Breads or Bread Rolls,Wholemeal Breads,0,2,2
F001621,12204,"Bread, mixed grain",250.23900573613767,5.8,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001644,12204,"Bread, mixed grain, toasted",294.4550669216061,6.9,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001513,12204,"Bread, from white flour, extra grainy & seeds",266.25239005736137,5.3,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001514,12204,"Bread, from white flour, extra grainy & seeds, toasted",313.09751434034416,6.2,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001365,12204,"Bread roll, mixed grain",245.45889101338432,5.6,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001368,12204,"Bread roll, mixed grain, toasted",288.95793499043975,6.6,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001671,12201,"Bread, from white flour, Turkish",247.37093690248565,3.6,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001672,12201,"Bread, from white flour, Turkish, toasted",294.6940726577438,4.3,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001457,12305,"Bread, from white flour, added dried fruit",275.09560229445503,2.8,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001458,12305,"Bread, from wheat flour, added dried fruit, toasted",305.68833652007646,3.1,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001600,12307,"Bread, garlic or herb, commercial, cooked",334.84703632887187,3.2,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001601,12307,"Bread, garlic or herb, homemade, cooked",309.0344168260038,3.6,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001603,12213,"Bread, gluten free",212.23709369024857,3.9,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001609,12213,"Bread, gluten free, toasted",252.62906309751432,4.6,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001450,12210,"Bread, from rye flour, sour dough",234.22562141491395,5.2,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001451,12210,"Bread, from rye flour, sour dough, toasted",275.5736137667304,6.1,True,Regular Breads or Bread Rolls,Regular Breads or Bread Rolls,0,0,0
F001940,12305,"Bun, sweet, with dried fruit, uniced",284.65583173996174,3.4,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001939,12306,"Bun, sweet, with dried fruit, iced",285.3728489483747,1.9,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F003313,13606,"Crumpet, from white flour, toasted",203.39388145315488,2.5,False,"Doughnuts, Pancakes & Pikelets","Doughnuts, Pancakes & Pikelets",0,1,0
F005896,12301,"Muffin, English style, from white flour",224.18738049713193,3.2,True,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F005898,12301,"Muffin, English style, from white flour, toasted",243.54684512428298,3.4,False,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F005897,12301,"Muffin, English style, from white flour, added dried fruit, toasted",247.848948374761,3.6,True,"Muffins, Flat, Savoury or Sweet Breads","Muffins, Flat, Savoury or Sweet Breads",1,1,0
F001688,11805,"Breakfast cereal, beverage, non-chocolate flavours, added vitamins A, B1, B2, B3, B6, B12, C & folate & Ca",78.63288718929255,0.8,False,,,0,0,0
F001708,12501,"Breakfast cereal, flakes of corn, unfortified",371.17590822179733,4,False,,,0,0,0
F001701,12502,"Breakfast cereal, flakes of corn, added vitamins B1, B2, B3, C & folate, Fe & Zn",374.0439770554493,3.2,False,,,0,0,0
F001720,12512,"Breakfast cereal, mixed grain (rice & wheat), flakes, added vitamins B1, B2, B3, B6 & folate, Ca, Fe & Zn",398.9005736137667,2.7,False,,,0,0,0
F001733,12515,"Breakfast cereal, mixed grain (wheat & oat), flakes, apricot & sultana, added vitamins B1, B2, B3 & folate & Fe",350.8604206500956,8.2,True,,,0,0,0
F001767,12513,"Breakfast cereal, mixed grain (wheat, oat & corn), extruded, added vitamins B1, B2, B3, B6, C & folate, Ca & Fe",370.697896749522,2.5,False,,,0,0,0
F001788,12511,"Breakfast cereal, mixed grain (wheat, rice & oat), flakes, honey, unfortified",355.64053537284894,12.5,True,,,0,0,0
F001811,12503,"Breakfast cereal, puffed or popped rice, no added sugar or salt, unfortified",384.321223709369,2.8,False,,,0,0,0
F001803,12504,"Breakfast cereal, puffed or popped rice, added vitamins B1, B2, B3, C & folate, Fe & Zn",372.6099426386233,2.1,False,,,0,0,0
F001807,12504,"Breakfast cereal, puffed or popped rice, cocoa coating, added vitamins B1, B2, B3, C & folate, Ca, Fe & Zn",384.79923518164435,2.6,False,,,0,0,0
F001823,12509,"Breakfast cereal, wheat bran, flakes, sultanas, added vitamins B1, B2, B3, B6 & folate, Fe & Zn",332.4569789674952,14.8,True,,,0,0,0
F001829,12506,"Breakfast cereal, wheat bran, pellets, added vitamins B1, B2 & folate",314.5315487571702,27.5,True,,,0,0,0
F001849,12505,"Breakfast cereal, whole wheat, biscuit, no added sugar, unfortified",348.9483747609942,11.5,True,,,0,0,0
F001844,12506,"Breakfast cereal, whole wheat, biscuit, added vitamins B1, B2, B3 & folate, Fe & Zn",346.7973231357552,11.1,True,,,0,0,0
F001845,12506,"Breakfast cereal, whole wheat, biscuit, bran, added vitamins B1, B2, B3 & folate & Fe",356.3575525812619,17,True,,,0,0,0
F001862,12509,"Breakfast cereal, whole wheat, flakes, dried fruit & nuts, added fibre, vitamins B1, B2, B3 & folate, Ca & Fe",359.4646271510516,15.5,True,,,0,0,0
F001871,12505,"Breakfast cereal, whole wheat, puffed, no added sugar or salt, unfortified",337.95411089866155,9.2,True,,,0,0,0
F005856,12514,"Muesli, toasted, added dried fruit & nuts, unfortified",401.52963671128106,11.4,True,,,0,0,0
F005857,12514,"Muesli, untoasted or natural style, added dried fruit, unfortified",393.4034416826004,9.4,True,,,0,0,0
F001374,13303,"Bread, banana",292.5430210325048,1.5,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F008273,13306,"Slice, brownie, chocolate, without nuts, commercial",414.67495219885274,2.6,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F008272,13306,"Slice, brownie, chocolate, with nuts, homemade",458.65200764818354,1.9,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002021,13303,"Cake mix, plain, dry powder",383.1261950286807,1.4,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002100,13303,"Cake, carrot, commercial, iced",400.33460803059273,1.5,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002102,13303,"Cake, carrot, homemade, uniced",333.1739961759082,2.2,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002101,13303,"Cake, carrot, homemade, iced",336.9980879541109,1.8,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002112,13301,"Cake, chocolate, homemade, uniced",371.17590822179733,2.9,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002111,13301,"Cake, chocolate, homemade, iced",370.93690248565963,2.6,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002150,13303,"Cake, fruit, homemade, uniced",291.34799235181646,3,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002159,13302,"Cake, lamington, unfilled",294.6940726577438,2.4,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002163,13301,"Cake, mud, dark chocolate, commercial, chocolate ganache icing",338.1931166347992,2.6,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002165,13301,"Cake, mud, dark chocolate, homemade, uniced",452.9158699808795,0.5,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002164,13301,"Cake, mud, dark chocolate, homemade, chocolate ganache icing",458.1739961759082,0.6,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002169,13303,"Cake, plain butter cake, commercial, uniced",355.40152963671125,1.3,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002168,13303,"Cake, plain butter cake, commercial, iced",371.65391969407267,1.4,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002171,13303,"Cake, plain butter cake, homemade, uniced",379.302103250478,0.9,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002170,13303,"Cake, plain butter cake, homemade, iced",373.8049713193117,0.7,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002178,13302,"Cake, sponge, plain, commercial, uniced, unfilled",327.43785850860417,1.2,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F002177,13302,"Cake, sponge, plain, commercial, uniced, filled with jam & cream",364.24474187380497,1.2,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F003575,13605,"Doughnut, jam filled, sugar coated",366.8738049713193,1.9,False,"Doughnuts, Pancakes & Pikelets","Doughnuts, Pancakes & Pikelets",0,1,0
F003573,13605,"Doughnut, dusted with cinnamon & sugar",378.34608030592733,2,False,"Doughnuts, Pancakes & Pikelets","Doughnuts, Pancakes & Pikelets",0,1,0
F003574,13605,"Doughnut, iced",362.5717017208413,1.7,False,"Doughnuts, Pancakes & Pikelets","Doughnuts, Pancakes & Pikelets",0,1,0
F005877,13304,"Muffin, cake-style, berry, commercial",337.4760994263862,1.9,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F005882,13304,"Muffin, cake-style, chocolate chip, commercial",374.52198852772466,1.4,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F006298,13601,"Pancake, plain, homemade",222.99235181644357,0.8,False,"Doughnuts, Pancakes & Pikelets","Doughnuts, Pancakes & Pikelets",0,1,0
F006700,13602,"Pikelet or pancake, sweet, commercial",217.97323135755258,2.1,False,"Doughnuts, Pancakes & Pikelets","Doughnuts, Pancakes & Pikelets",0,1,0
F006701,13602,"Pikelet, plain, homemade",277.24665391969404,1.7,False,"Doughnuts, Pancakes & Pikelets","Doughnuts, Pancakes & Pikelets",0,1,0
F007507,13305,"Pudding, chocolate, homemade",184.99043977055447,1.1,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F007512,13305,"Pudding, plum, steamed or boiled, homemade",319.5506692160612,2.5,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F007529,13305,"Pudding, sticky date, homemade",350.38240917782025,1.6,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F008173,13307,"Scone, plain, commercial",334.3690248565965,2.1,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F008174,13307,"Scone, plain, homemade",323.6137667304015,1.4,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F008172,13307,"Scone, fruit, commercial",319.07265774378584,2.6,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F008176,13307,"Scone, pumpkin, homemade",292.06500956022944,1.6,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F008278,13306,"Slice, caramel",441.4435946462715,0.8,False,"Cakes, Muffins or Scones","Cakes, Muffins or Scones",1,1,0
F001918,12101,"Buckwheat groats, cooked in water, no added salt",70.50669216061185,1.1,True,Flour or Cereal Grains,High Fibre Flour or Cereal Grains,2,2,2
F007156,12601,"Porridge, rolled oats, prepared with regular fat cows milk",125.47801147227533,1.6,False,,,0,0,0
F000061,12101,"Amaranth, grain, whole, uncooked",364.96175908221795,11.1,True,Flour or Cereal Grains,High Fibre Flour or Cereal Grains,2,2,2
F000379,12101,"Barley, pearl, uncooked",341.3001912045889,13.1,True,Flour or Cereal Grains,High Fibre Flour or Cereal Grains,2,2,2
F000378,12101,"Barley, pearl, boiled, no added fat or salt",141.49139579349904,5.4,True,Flour or Cereal Grains,High Fibre Flour or Cereal Grains,2,2,2
F001919,12101,"Buckwheat groats, uncooked",331.0229445506692,5,True,Flour or Cereal Grains,High Fibre Flour or Cereal Grains,2,2,2
F001929,12101,"Bulgur, uncooked",342.7342256214149,7.8,True,Flour or Cereal Grains,High Fibre Flour or Cereal Grains,2,2,2
